,Close
2023-10-09,3845.3276306176645
2023-10-10,3841.9128448844453
2023-10-11,3833.4412319731878
2023-10-12,3836.1826737294614
2023-10-13,3827.410679191952
2023-10-16,3821.6521898898063
2023-10-17,3811.657979698596
2023-10-18,3811.611361088824
2023-10-19,3811.243488641647
2023-10-20,3809.9937374298984
2023-10-23,3805.164578810728
2023-10-24,3799.687139897728
2023-10-25,3802.392719069643
2023-10-26,3800.0236892652833
2023-10-27,3801.9892107271467
2023-10-30,3797.946697150708
2023-10-31,3799.235740718746
2023-11-01,3806.135860759509
2023-11-02,3809.450419615656
2023-11-03,3807.772080378756
2023-11-06,3809.4418050847185
2023-11-07,3808.6222090662504
2023-11-08,3809.0453398439063
2023-11-09,3807.8010144373466
2023-11-10,3807.363068262102
2023-11-13,3808.8072648816556
2023-11-14,3804.224201237929
2023-11-15,3799.5285369571616
2023-11-16,3792.969554042188
2023-11-17,3785.351928373852
2023-11-20,3779.6492447669325
2023-11-21,3780.830287155136
2023-11-22,3776.750079431859
2023-11-23,3779.701881607197
2023-11-24,3780.2591802051425
2023-11-27,3770.800388992135
2023-11-28,3774.458996767426
2023-11-29,3778.896719849567
2023-11-30,3774.311136329575
2023-12-01,3776.7958238982333
2023-12-04,3772.8970625653697
2023-12-05,3773.769144303294
2023-12-06,3767.830382122702
2023-12-07,3759.2485797142117
2023-12-08,3757.71822362033
2023-12-11,3757.483308743138
2023-12-12,3755.8786401292473
2023-12-13,3750.3422171923175
2023-12-14,3748.7264517358444
2023-12-15,3750.4566553529307
2023-12-18,3750.6159200565007
2023-12-19,3751.912155063679
2023-12-20,3748.945308915591
2023-12-21,3755.1876283433544
2023-12-22,3749.690491514763
2023-12-25,3752.5120228543797
2023-12-26,3758.805208173362
2023-12-27,3761.5934784912893
2023-12-28,3760.9645872101473
2023-12-29,3758.7068318310153
2024-01-01,3764.270999940429
2024-01-02,3757.539855168304
2024-01-03,3753.0729637205877
2024-01-04,3751.468904747312
2024-01-05,3758.0409033890546
2024-01-08,3760.323471423442
2024-01-09,3755.8669724850733
2024-01-10,3754.6991638123313
2024-01-11,3752.011277946033
2024-01-12,3748.8460628390476
2024-01-15,3754.124240486014
2024-01-16,3747.649254693879
2024-01-17,3756.0768888267335
2024-01-18,3760.6017671318396
2024-01-19,3766.4398053390405
2024-01-22,3764.508837633097
2024-01-23,3764.142863891884
2024-01-24,3757.3608346734436
2024-01-25,3755.121252492292
2024-01-26,3757.9732565846903
2024-01-29,3764.8373017477797
2024-01-30,3759.6852475179503
2024-01-31,3758.241447687207
2024-02-01,3757.8686814402267
2024-02-02,3751.273465283447
2024-02-05,3754.6139413464216
2024-02-06,3751.377719541891
2024-02-07,3750.784497640189
2024-02-08,3748.908480634812
2024-02-09,3745.3455179603966
2024-02-12,3745.6940228871763
2024-02-13,3744.999704848519
2024-02-14,3743.524145291308
2024-02-15,3740.2655670370887
2024-02-16,3742.2469202451866
2024-02-19,3750.8987364418304
2024-02-20,3751.981902460209
2024-02-21,3757.3462233889472
2024-02-22,3750.7788436173623
2024-02-23,3751.951380668014
2024-02-26,3746.848268927341
2024-02-27,3739.8473741438643
2024-02-28,3736.534246960752
2024-02-29,3742.8774734870026
2024-03-01,3748.0112824845332
2024-03-04,3749.610035948988
2024-03-05,3742.330263003721
2024-03-06,3741.732589600964
2024-03-07,3743.624819499655
2024-03-08,3744.8862305017306
2024-03-11,3736.05099243851
2024-03-12,3731.983133052593
2024-03-13,3732.046474086032
2024-03-14,3735.1116584878005
2024-03-15,3724.5147492364836
2024-03-18,3724.087859213267
2024-03-19,3725.1868329168447
2024-03-20,3729.818622713608
2024-03-21,3733.6666404889784
2024-03-22,3736.963226937205
2024-03-25,3733.347254257878
2024-03-26,3724.1909734264436
2024-03-27,3722.6094394953193
2024-03-28,3728.001328475545
2024-03-29,3735.3523309673496
2024-04-01,3739.288806333021
2024-04-02,3741.8192403012126
2024-04-03,3744.101168397325
2024-04-04,3741.704304517704
2024-04-05,3741.4377329041185
2024-04-08,3750.1668103874326
2024-04-09,3745.8377502126564
2024-04-10,3754.295374020388
2024-04-11,3753.0689631021105
2024-04-12,3760.0798535017684
2024-04-15,3753.429508308463
2024-04-16,3756.7427591684695
2024-04-17,3753.4426383429136
2024-04-18,3746.7500322374754
2024-04-19,3748.2264323037125
2024-04-22,3753.6575211008753
2024-04-23,3749.8165437620905
2024-04-24,3742.705193813981
2024-04-25,3742.629699846489
2024-04-26,3742.576253056786
2024-04-29,3745.701581048741
2024-04-30,3750.833283759746
2024-05-01,3750.919937707566
2024-05-02,3760.5811841357204
2024-05-03,3762.0860877125792
2024-05-06,3760.7376850367273
2024-05-07,3753.0635780953958
2024-05-08,3752.134010347998
2024-05-09,3750.8358054751247
2024-05-10,3756.021059310715
2024-05-13,3758.717207285232
2024-05-14,3753.204091531251
2024-05-15,3754.4490933174893
2024-05-16,3758.190479030317
2024-05-17,3766.2143656814387
2024-05-20,3771.0356153726916
2024-05-21,3775.223578498432
2024-05-22,3775.9077383256904
2024-05-23,3778.23302820699
2024-05-24,3784.8642825647034
2024-05-27,3778.5841254314882
2024-05-28,3777.220658649586
2024-05-29,3773.7415447599874
2024-05-30,3776.0210402078005
2024-05-31,3782.555880940237
2024-06-03,3779.9547393608145
2024-06-04,3768.38694737765
2024-06-05,3766.70957350671
2024-06-06,3771.66067202098
2024-06-07,3774.7325513899123
2024-06-10,3777.2572124831477
2024-06-11,3776.2409758279578
2024-06-12,3770.2295520010416
2024-06-13,3773.1897534633467
2024-06-14,3769.402074267356
2024-06-17,3780.706287788441
2024-06-18,3783.942553684396
2024-06-19,3781.4230420258095
2024-06-20,3778.749845643049
2024-06-21,3778.6688544641634
2024-06-24,3777.855074708237
2024-06-25,3783.82297344007
2024-06-26,3785.138784142973
2024-06-27,3781.8643553026127
2024-06-28,3791.700288582574
2024-07-01,3792.3305600943577
2024-07-02,3796.5584883283855
2024-07-03,3793.901085645344
2024-07-04,3796.100393638249
2024-07-05,3798.0396734481483
2024-07-08,3788.97515684185
2024-07-09,3799.4352622483357
2024-07-10,3806.272214407131
2024-07-11,3804.669967680584
2024-07-12,3799.5423488324873
2024-07-15,3801.6638867556876
2024-07-16,3802.4811051069423
2024-07-17,3804.643179703941
2024-07-18,3805.9847965390945
2024-07-19,3808.8997313398063
2024-07-22,3816.519989690948
2024-07-23,3819.744235570774
2024-07-24,3814.8796879304073
2024-07-25,3822.0762320481517
2024-07-26,3830.663034719776
2024-07-29,3846.8070482465187
2024-07-30,3841.5733079345036
2024-07-31,3843.1714478544377
2024-08-01,3833.1446841926754
2024-08-02,3836.294159828754
2024-08-05,3833.936888192103
2024-08-06,3843.9378470204106
2024-08-07,3840.4485020245
2024-08-08,3832.3863166888464
2024-08-09,3830.4137278395165
2024-08-12,3820.9200188376135
2024-08-13,3825.0592459643326
2024-08-14,3815.1175605872336
2024-08-15,3815.643578347332
2024-08-16,3805.638249102234
2024-08-19,3804.4204899337333
2024-08-20,3813.0211105669387
2024-08-21,3815.2080798783
2024-08-22,3811.2743417076586
2024-08-23,3811.5020541171457
2024-08-26,3811.9758683315504
2024-08-27,3814.72274991495
2024-08-28,3808.2721879527285
2024-08-29,3811.618754176148
2024-08-30,3798.480525872317
2024-09-02,3795.71483296468
2024-09-03,3793.6571936066052
2024-09-04,3797.207557591144
2024-09-05,3797.704441708711
2024-09-06,3791.060356293612
2024-09-09,3786.5191205187098
2024-09-10,3787.8962504206297
2024-09-11,3787.8846435654896
2024-09-12,3785.3727528714935
2024-09-13,3783.352313778116
2024-09-16,3787.2168836180954
2024-09-17,3785.0121506079317
2024-09-18,3784.955424241969
2024-09-19,3796.188837036554
2024-09-20,3789.454153706318
2024-09-23,3780.578669902627
2024-09-24,3784.8803480808024
2024-09-25,3781.8708626285147
2024-09-26,3780.663404843984
2024-09-27,3777.1413528075113
2024-09-30,3776.2260819578564
2024-10-01,3784.6025023725206
2024-10-02,3788.996874519794
2024-10-03,3793.691721933412
2024-10-04,3786.994316508631
2024-10-07,3781.622277680049
2024-10-08,3767.8106142368047
2024-10-09,3764.147439985574
2024-10-10,3769.3146857716847
2024-10-11,3772.283148204609
2024-10-14,3771.559311744031
2024-10-15,3771.8315401796235
2024-10-16,3768.770842320929
2024-10-17,3770.1783665871208
2024-10-18,3774.3914878387063
2024-10-21,3766.695783755837
2024-10-22,3768.5777520492065
2024-10-23,3773.623656258162
2024-10-24,3771.931884667528
2024-10-25,3775.8191175823135
2024-10-28,3790.276119658859
2024-10-29,3790.138135548107
2024-10-30,3792.488400652316
2024-10-31,3789.181845088192
2024-11-01,3790.4718307553853
2024-11-04,3793.1569187344794
2024-11-05,3794.5148602900126
2024-11-06,3789.8001135456507
2024-11-07,3791.215652256461
2024-11-08,3798.910361804232
2024-11-11,3801.537270480987
2024-11-12,3806.7309362805286
2024-11-13,3805.9296062846483
2024-11-14,3810.0628373359496
2024-11-15,3811.842906381215
2024-11-18,3807.4720825869613
2024-11-19,3809.448417465139
2024-11-20,3804.8736640021198
2024-11-21,3802.0929924818784
2024-11-22,3803.4233638725227
2024-11-25,3805.293315093606
2024-11-26,3799.730882622403
2024-11-27,3805.3845413325002
2024-11-28,3808.628302578185
2024-11-29,3805.4883902543133
2024-12-02,3798.1841961262503
2024-12-03,3797.843403085026
2024-12-04,3795.9974143699023
2024-12-05,3796.94684650935
2024-12-06,3795.5149930577554
2024-12-09,3785.8614386082127
2024-12-10,3784.3034337708896
2024-12-11,3783.1590680697304
2024-12-12,3786.7111030477836
2024-12-13,3783.603834528911
2024-12-16,3792.3809377499565
2024-12-17,3783.2064648508804
2024-12-18,3790.1460321940763
2024-12-19,3789.4081671938684
2024-12-20,3794.089821409769
2024-12-23,3794.8725586842447
2024-12-24,3800.954066218555
2024-12-25,3799.400986249974
2024-12-26,3794.2916139782674
2024-12-27,3801.7778652688053
2024-12-30,3801.594191893577
2024-12-31,3803.0857141158813
2025-01-01,3809.6432035402877
2025-01-02,3804.8671571839977
2025-01-03,3808.228341526377
2025-01-06,3805.662597598245
2025-01-07,3805.385480674206
2025-01-08,3806.13060535531
2025-01-09,3799.013225902258
2025-01-10,3795.502770542338
2025-01-13,3802.641864858587
2025-01-14,3807.4565506556933
2025-01-15,3807.52708262324
2025-01-16,3809.126429769987
2025-01-17,3808.0389470959876
2025-01-20,3815.20559387931
2025-01-21,3814.5875608445217
2025-01-22,3816.1305011593786
2025-01-23,3822.244381734272
2025-01-24,3818.7412541642248
2025-01-27,3826.9189299408918
2025-01-28,3819.6503527463574
2025-01-29,3828.1822932561045
2025-01-30,3826.702645190527
2025-01-31,3825.872881305583
2025-02-03,3816.8065603038513
2025-02-04,3814.9163165711457
2025-02-05,3810.1010137701937
2025-02-06,3807.446511897509
2025-02-07,3807.1436869227473
2025-02-10,3812.3163748492943
2025-02-11,3813.73812146048
2025-02-12,3815.6602345816686
2025-02-13,3810.566367491623
2025-02-14,3806.546326897792
2025-02-17,3815.9236818437316
2025-02-18,3812.631406524098
2025-02-19,3821.296177638567
2025-02-20,3820.4646014983455
2025-02-21,3820.8597710332456
2025-02-24,3826.595326688578
2025-02-25,3833.338518652454
2025-02-26,3833.168185705241
2025-02-27,3831.6107002918156
2025-02-28,3831.7148279033877
2025-03-03,3833.788345398731
2025-03-04,3838.6285936872623
2025-03-05,3839.033472836416
2025-03-06,3842.5116341807143
2025-03-07,3851.0871626962517
2025-03-10,3853.377440611758
2025-03-11,3855.3194347459644
2025-03-12,3848.108610474697
2025-03-13,3835.338689644734
2025-03-14,3837.6642981450677
2025-03-17,3837.573906842846
2025-03-18,3835.3837233224554
2025-03-19,3836.9851041975694
2025-03-20,3837.0668154057676
2025-03-21,3843.0894465131196
2025-03-24,3843.9037307085973
2025-03-25,3840.552844137429
2025-03-26,3845.887405186408
2025-03-27,3845.1854796658595
2025-03-28,3848.201892938404
2025-03-31,3846.1985692616227
2025-04-01,3843.333164688318
2025-04-02,3844.137735693429
2025-04-03,3844.5856087653306
2025-04-04,3847.368473796347
2025-04-07,3846.408974883981
2025-04-08,3837.6109058193115
2025-04-09,3835.830766255552
2025-04-10,3840.1835884454545
2025-04-11,3839.080437903421
2025-04-14,3838.2322507450313
2025-04-15,3843.5478631287433
2025-04-16,3840.3717268466316
2025-04-17,3833.0414406095997
2025-04-18,3832.622014866155
2025-04-21,3830.5848749640936
2025-04-22,3826.1373732195107
2025-04-23,3825.6442107942
2025-04-24,3828.4854688846162
